Name,US dollar,Euro,Japanese yen,Pound Sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Russian ruble,South African rand,Australian dollar
5/7/1979,288.30,174.70,"62,193.30",129.30,333.90,473.10,"2,221.20",#N/A,#N/A,941.10,"176,134.10","1,068.40","5,654.30",#N/A,#N/A,"134,929.50",#N/A,244.30,255.20
6/7/1979,290.30,176.50,"63,156.60",130.70,336.30,482.30,"2,258.00",#N/A,#N/A,956.70,"179,047.00","1,086.00","5,747.80",#N/A,#N/A,"137,161.00",#N/A,245.70,258.40
9/7/1979,287.90,175.50,"63,193.00",130.70,335.60,483.70,"2,328.70",#N/A,#N/A,977.90,"181,342.10","1,107.00","5,871.20",#N/A,#N/A,"138,313.40",#N/A,245.80,258.20
10/7/1979,290.50,176.60,"63,110.60",130.70,336.10,482.30,"2,307.20",#N/A,#N/A,968.50,"179,607.40","1,096.40","5,815.10",#N/A,#N/A,"136,990.30",#N/A,244.70,257.50
11/7/1979,290.30,175.80,"63,196.60",130.00,336.90,481.30,"2,300.80",#N/A,#N/A,965.90,"179,111.20","1,093.40","5,799.00",#N/A,#N/A,"136,611.80",#N/A,245.80,258.60
12/7/1979,290.80,176.10,"63,164.40",130.50,336.90,481.20,"2,306.80",#N/A,#N/A,968.40,"179,574.90","1,096.20","5,814.00",#N/A,#N/A,"136,965.50",#N/A,246.00,258.70
7/13/1979,287.50,174.10,"62,730.70",129.00,335.20,476.50,"2,288.60",#N/A,#N/A,960.70,"178,157.80","1,087.60","5,768.10",#N/A,#N/A,"135,884.70",#N/A,243.00,255.50
7/16/1979,292.80,176.90,"63,167.00",130.60,337.70,479.60,"2,297.40",#N/A,#N/A,973.50,"182,092.50","1,100.90","5,848.80",#N/A,#N/A,"136,407.40",#N/A,246.00,258.20
7/17/1979,296.30,178.20,"64,137.30",130.50,343.80,484.40,"2,307.70",#N/A,#N/A,977.90,"182,913.60","1,105.80","5,875.20",#N/A,#N/A,"137,022.50",#N/A,249.40,262.80
7/18/1979,302.20,181.10,"64,895.20",132.70,353.60,495.20,"2,358.60",#N/A,#N/A,999.10,"186,882.00","1,129.80","6,002.60",#N/A,#N/A,"139,995.30",#N/A,256.80,268.90
7/19/1979,299.20,179.50,"64,755.70",130.40,349.50,490.60,"2,344.40",#N/A,#N/A,979.80,"183,278.20","1,108.00","5,886.90",#N/A,#N/A,"137,295.60",#N/A,251.80,265.50
7/20/1979,298.80,180.50,"64,874.20",131.40,347.50,491.20,"2,353.50",#N/A,#N/A,983.60,"183,985.40","1,112.30","5,909.60",#N/A,#N/A,"137,825.40",#N/A,252.10,265.00
7/23/1979,304.90,183.30,"65,495.30",132.50,352.90,495.30,"2,365.20",#N/A,#N/A,"1,015.70","189,692.30","1,149.00","6,068.00",#N/A,#N/A,"138,444.30",#N/A,254.10,268.00
7/24/1979,305.30,183.30,"65,716.20",131.30,357.00,501.00,"2,362.50",#N/A,#N/A,"1,015.10","189,568.60","1,148.20","6,064.10",#N/A,#N/A,"138,354.00",#N/A,257.10,269.70
7/25/1979,303.40,182.70,"65,194.30",130.70,353.10,497.30,"2,339.00",#N/A,#N/A,"1,005.00","187,686.40","1,136.80","6,003.90",#N/A,#N/A,"136,980.30",#N/A,253.90,266.90
7/26/1979,305.20,183.90,"65,100.50",131.00,354.30,498.20,"2,331.00",#N/A,#N/A,"1,001.60","187,042.00","1,132.90","5,983.30",#N/A,#N/A,"136,510.00",#N/A,254.10,267.00
7/27/1979,305.80,184.60,"65,782.60",132.30,357.40,502.60,"2,367.30",#N/A,#N/A,"1,017.10","189,950.40","1,150.50","6,076.30",#N/A,#N/A,"138,632.60",#N/A,256.60,269.90
7/30/1979,301.40,182.40,"66,160.20",130.30,355.60,505.30,"2,359.40",#N/A,#N/A,"1,025.70","190,251.60","1,158.60","6,161.80",#N/A,#N/A,"138,179.80",#N/A,255.90,269.40
7/31/1979,296.50,179.70,"63,972.90",131.90,345.20,490.60,"2,354.10",#N/A,#N/A,"1,023.30","189,817.00","1,156.00","6,147.70",#N/A,#N/A,"145,048.80",#N/A,248.80,262.80
1/8/1979,290.10,175.60,"62,918.90",127.80,341.00,482.70,"2,297.70",#N/A,#N/A,998.80,"185,263.00","1,128.20","6,000.20",#N/A,#N/A,"141,568.90",#N/A,243.00,257.60
2/8/1979,291.50,176.30,"63,431.70",128.50,344.50,485.80,"2,315.20",#N/A,#N/A,"1,006.40","186,677.70","1,136.90","6,046.00",#N/A,#N/A,"142,649.90",#N/A,245.50,258.80
3/8/1979,286.50,173.60,"62,575.10",126.20,338.70,478.90,"2,278.10",#N/A,#N/A,990.30,"183,689.20","1,118.70","5,949.20",#N/A,#N/A,"140,366.30",#N/A,244.30,255.30
6/8/1979,282.70,171.10,"62,104.30",126.30,337.20,475.60,"2,298.30",#N/A,#N/A,998.50,"185,223.50","1,102.40","5,998.90",#N/A,#N/A,"141,538.70",#N/A,244.10,255.00
7/8/1979,285.10,172.70,"61,136.20",128.50,331.20,468.70,"2,282.60",#N/A,#N/A,992.20,"184,045.40","1,095.40","5,960.80",#N/A,#N/A,"140,638.50",#N/A,237.90,249.60
8/8/1979,289.00,175.00,"62,137.00",130.40,336.00,476.20,"2,322.30",#N/A,#N/A,"1,009.50","187,253.20","1,114.50","6,064.70",#N/A,#N/A,"143,089.70",#N/A,240.70,254.30
9/8/1979,297.10,179.40,"63,273.30",132.90,343.40,483.50,"2,346.50",#N/A,#N/A,"1,020.00","189,197.80","1,126.00","6,127.70",#N/A,#N/A,"144,575.70",#N/A,245.20,257.60
10/8/1979,303.80,183.50,"65,453.40",135.20,355.20,498.80,"2,416.10",#N/A,#N/A,"1,050.20","194,809.90","1,159.40","6,309.40",#N/A,#N/A,"148,864.20",#N/A,253.20,268.20
8/13/1979,298.80,180.60,"65,892.90",133.60,356.40,502.50,"2,437.20",#N/A,#N/A,"1,029.50","190,062.60","1,162.80","6,222.10",#N/A,#N/A,"150,173.00",#N/A,255.30,269.30
8/14/1979,292.00,176.80,"63,535.90",130.80,343.50,485.40,"2,352.60",#N/A,#N/A,993.70,"183,453.30","1,122.40","6,005.70",#N/A,#N/A,"144,950.80",#N/A,244.40,259.70
8/15/1979,301.90,182.80,"65,116.20",135.20,351.80,498.20,"2,409.80",#N/A,#N/A,"1,017.90","187,919.30","1,149.70","6,151.90",#N/A,#N/A,"148,479.50",#N/A,251.90,265.80
8/16/1979,297.90,180.30,"64,350.70",134.10,347.00,491.10,"2,391.40",#N/A,#N/A,"1,010.10","186,480.20","1,140.90","6,104.80",#N/A,#N/A,"147,342.50",#N/A,249.40,264.10
8/17/1979,300.60,182.00,"64,911.40",135.50,349.30,495.60,"2,413.50",#N/A,#N/A,"1,019.50","188,202.60","1,151.40","6,161.20",#N/A,#N/A,"148,703.40",#N/A,249.50,264.80
8/20/1979,298.80,180.90,"65,015.90",134.50,349.70,496.70,"2,412.20",#N/A,#N/A,"1,019.00","188,115.40","1,128.00","6,158.30",#N/A,#N/A,"148,634.40",#N/A,249.00,265.50
8/21/1979,300.50,182.00,"65,064.10",135.90,348.00,495.60,"2,421.60",#N/A,#N/A,"1,022.90","188,841.20","1,132.40","6,182.10",#N/A,#N/A,"149,207.90",#N/A,250.70,265.20
8/22/1979,311.00,188.20,"68,363.00",140.20,363.20,516.70,"2,516.30",#N/A,#N/A,"1,062.90","196,223.40","1,176.60","6,423.80",#N/A,#N/A,"155,040.80",#N/A,260.70,276.50
8/23/1979,310.10,187.50,"67,814.10",139.40,360.60,512.90,"2,494.20",#N/A,#N/A,"1,053.60","194,500.30","1,166.30","6,367.40",#N/A,#N/A,"153,679.30",#N/A,259.40,274.70
8/24/1979,314.80,190.30,"69,005.80",140.90,367.10,520.60,"2,524.90",#N/A,#N/A,"1,051.10","196,687.90","1,180.70","6,418.00",#N/A,#N/A,"155,581.40",#N/A,261.80,279.10
8/27/1979,314.80,190.30,"69,005.80",140.90,367.10,520.60,"2,524.90",#N/A,#N/A,"1,051.10","196,687.90","1,187.80","6,418.00",#N/A,#N/A,"155,581.40",#N/A,261.80,279.10
8/28/1979,316.80,191.70,"69,720.10",140.80,369.30,524.70,"2,519.10",#N/A,#N/A,"1,048.60","196,219.80","1,185.00","6,402.70",#N/A,#N/A,"155,211.20",#N/A,264.10,280.70
8/29/1979,315.20,190.70,"69,669.40",139.90,368.30,522.20,"2,497.10",#N/A,#N/A,"1,039.50","194,508.60","1,174.60","6,346.90",#N/A,#N/A,"153,857.60",#N/A,262.10,279.10
8/30/1979,319.20,193.30,"70,216.90",142.10,373.30,528.80,"2,542.20",#N/A,#N/A,"1,058.20","198,017.20","1,195.80","6,461.40",#N/A,#N/A,"156,632.90",#N/A,266.40,282.90
8/31/1979,315.10,190.40,"69,957.50",139.90,370.40,526.40,"2,527.70",#N/A,#N/A,"1,052.20","196,888.00","1,189.00","6,424.50",#N/A,#N/A,"153,643.90",#N/A,265.40,281.60
3/9/1979,322.90,195.20,"70,663.60",143.60,372.20,529.40,"2,545.30",#N/A,#N/A,"1,072.40","199,562.50","1,210.20","6,482.60",#N/A,#N/A,"154,726.90",#N/A,267.00,283.50
4/9/1979,325.00,196.30,"71,652.30",145.20,378.40,536.70,"2,594.10",#N/A,#N/A,"1,092.90","203,376.80","1,233.30","6,606.50",#N/A,#N/A,"157,684.20",#N/A,270.30,287.30
5/9/1979,329.00,198.60,"72,842.20",146.70,384.50,544.30,"2,629.20",#N/A,#N/A,"1,107.70","206,129.50","1,250.00","6,695.90",#N/A,#N/A,"159,818.40",#N/A,274.40,291.70
6/9/1979,335.50,201.80,"75,211.00",149.30,397.70,558.80,"2,717.50",#N/A,#N/A,"1,144.90","213,047.40","1,291.90","6,920.60",#N/A,#N/A,"165,182.10",#N/A,283.60,301.80
7/9/1979,329.20,197.70,"73,062.70",146.30,386.10,538.60,"2,637.20",#N/A,#N/A,"1,111.00","206,753.50","1,253.80","6,716.20",#N/A,#N/A,"160,302.20",#N/A,275.60,292.90
10/9/1979,336.30,201.80,"74,343.60",149.80,391.30,547.60,"2,684.60",#N/A,#N/A,"1,129.60","210,259.30","1,276.40","7,131.00",#N/A,#N/A,"163,194.60",#N/A,280.80,298.10
11/9/1979,339.50,204.10,"75,034.60",151.50,393.10,553.10,"2,708.40",#N/A,#N/A,"1,139.50","212,106.80","1,287.60","7,193.60",#N/A,#N/A,"164,628.50",#N/A,282.30,300.20
12/9/1979,337.10,202.60,"74,928.00",151.70,391.60,549.40,"2,718.20",#N/A,#N/A,"1,143.60","212,877.30","1,292.30","7,219.80",#N/A,#N/A,"165,226.60",#N/A,281.40,298.80
9/13/1979,333.00,200.50,"74,863.20",151.10,389.20,547.70,"2,722.70",#N/A,#N/A,"1,145.60","213,232.80","1,294.40","7,231.80",#N/A,#N/A,"165,502.50",#N/A,280.30,298.20
9/14/1979,345.80,208.30,"77,158.80",159.50,401.70,564.70,"2,801.70",#N/A,#N/A,"1,202.00","223,744.60","1,358.30","7,588.30",#N/A,#N/A,"173,661.30",#N/A,289.40,309.30
9/17/1979,351.80,211.60,"78,404.30",163.50,407.80,572.50,"2,875.40",#N/A,#N/A,"1,173.60","219,189.60","1,325.20","7,069.40",#N/A,#N/A,"177,565.10",#N/A,289.30,312.40
9/18/1979,375.80,226.00,"83,085.70",174.40,432.60,604.50,"3,040.20",#N/A,#N/A,"1,241.10","231,795.40","1,401.40","7,476.00",#N/A,#N/A,"187,777.00",#N/A,309.40,331.80
9/19/1979,369.00,221.70,"84,013.10",172.00,437.80,610.20,"3,090.10",#N/A,#N/A,"1,261.50","235,604.60","1,424.50","7,598.90",#N/A,#N/A,"190,862.80",#N/A,312.20,334.80
9/20/1979,380.00,225.50,"82,666.80",175.80,438.20,593.50,"3,063.00",#N/A,#N/A,"1,250.40","233,533.60","1,411.90","7,532.10",#N/A,#N/A,"189,185.10",#N/A,310.00,333.40
9/21/1979,369.00,218.70,"82,970.40",170.60,435.70,586.20,"3,040.70",#N/A,#N/A,"1,241.30","231,834.20","1,401.70","7,477.20",#N/A,#N/A,"187,808.50",#N/A,311.20,330.60
9/24/1979,380.40,225.80,"84,025.40",176.40,440.00,594.70,"3,090.10",#N/A,#N/A,"1,267.20","235,620.70","1,429.70","7,655.40",#N/A,#N/A,"190,394.50",#N/A,312.40,334.00
9/25/1979,376.70,223.70,"83,744.30",174.50,439.20,591.80,"3,072.20",#N/A,#N/A,"1,262.90","234,832.30","1,424.90","7,629.70",#N/A,#N/A,"189,757.50",#N/A,311.50,334.30
9/26/1979,373.80,221.40,"81,538.70",170.80,432.40,586.20,"2,988.20",#N/A,#N/A,"1,228.40","228,410.10","1,386.00","7,421.10",#N/A,#N/A,"184,567.90",#N/A,305.50,327.20
9/27/1979,395.50,232.70,"86,286.80",179.50,448.90,601.00,"3,091.60",#N/A,#N/A,"1,270.90","236,309.20","1,433.90","7,677.70",#N/A,#N/A,"190,950.90",#N/A,318.20,342.30
9/28/1979,397.30,233.20,"89,088.50",180.40,460.70,616.50,"3,190.30",#N/A,#N/A,"1,306.80","242,994.80","1,474.40","7,894.90",#N/A,#N/A,"191,720.60",#N/A,327.20,351.70
1/10/1979,414.80,243.30,"89,971.80",189.10,463.70,618.30,"3,220.00",#N/A,#N/A,"1,329.50","249,698.90","1,504.40","8,113.90",#N/A,#N/A,"193,719.40",#N/A,329.50,353.50
2/10/1979,426.00,251.70,"98,479.70",194.40,507.00,683.10,"3,530.10",#N/A,#N/A,"1,456.00","273,449.40","1,647.50","8,885.60",#N/A,#N/A,"212,145.20",#N/A,362.00,388.30
3/10/1979,402.00,238.00,"93,915.80",184.10,486.30,662.70,"3,392.30",#N/A,#N/A,"1,399.20","262,772.60","1,583.20","8,538.70",#N/A,#N/A,"203,862.10",#N/A,346.70,371.90
4/10/1979,384.00,227.80,"88,097.60",175.50,459.50,625.80,"3,191.90",#N/A,#N/A,"1,316.50","247,250.30","1,489.60","8,034.30",#N/A,#N/A,"191,819.70",#N/A,325.50,350.10
5/10/1979,385.00,228.50,"82,378.00",176.50,428.60,580.40,"2,981.60",#N/A,#N/A,"1,229.80","230,961.70","1,391.50","7,505.00",#N/A,#N/A,"179,182.80",#N/A,304.40,326.60
8/10/1979,372.00,224.10,"85,050.00",173.70,439.10,609.50,"3,097.70",#N/A,#N/A,"1,270.00","235,360.60","1,437.10","7,664.20",#N/A,#N/A,"187,099.00",#N/A,312.90,336.30
9/10/1979,385.80,233.00,"85,177.10",179.00,441.50,612.60,"3,082.00",#N/A,#N/A,"1,262.80","234,018.30","1,429.00","7,620.50",#N/A,#N/A,"186,031.90",#N/A,309.80,335.40
10/10/1979,413.00,247.50,"92,305.80",190.30,480.00,659.10,"3,322.80",#N/A,#N/A,"1,361.50","252,308.80","1,540.60","8,216.10",#N/A,#N/A,"200,571.90",#N/A,337.70,363.90
11/10/1979,401.50,241.10,"90,552.20",185.50,469.90,647.30,"3,256.40",#N/A,#N/A,"1,334.30","247,262.80","1,509.80","8,051.80",#N/A,#N/A,"196,560.60",#N/A,331.20,357.40
12/10/1979,395.00,237.40,"88,219.70",182.90,455.00,629.10,"3,162.80",#N/A,#N/A,"1,295.90","240,158.60","1,466.40","7,820.40",#N/A,#N/A,"190,913.20",#N/A,321.10,347.20
10/15/1979,402.90,242.70,"92,023.70",186.80,470.90,653.50,"3,288.70",#N/A,#N/A,"1,347.80","250,415.90","1,520.70","8,146.40",#N/A,#N/A,"197,737.10",#N/A,331.80,359.50
10/16/1979,394.30,238.00,"92,475.90",183.10,468.00,652.10,"3,262.30",#N/A,#N/A,"1,342.20","249,379.50","1,514.40","8,112.70",#N/A,#N/A,"196,918.70",#N/A,330.00,358.50
10/17/1979,386.00,233.30,"90,520.30",180.00,454.10,637.70,"3,174.30",#N/A,#N/A,"1,306.00","242,648.40","1,473.50","7,893.70",#N/A,#N/A,"191,603.60",#N/A,320.30,348.70
10/18/1979,380.50,229.40,"88,734.10",176.80,450.60,626.00,"3,127.20",#N/A,#N/A,"1,286.60","239,049.70","1,451.70","7,776.70",#N/A,#N/A,"188,761.90",#N/A,315.50,343.50
10/19/1979,393.00,236.90,"89,644.50",182.40,458.80,638.50,"3,178.30",#N/A,#N/A,"1,307.70","242,960.10","1,475.40","7,903.90",#N/A,#N/A,"191,849.70",#N/A,320.90,349.20
10/22/1979,392.00,236.90,"92,412.10",182.40,467.40,658.70,"3,265.90",#N/A,#N/A,"1,334.00","247,843.00","1,503.30","8,062.70",#N/A,#N/A,"195,705.40",#N/A,327.50,356.20
10/23/1979,385.00,233.40,"91,351.00",182.20,459.60,649.40,"3,229.50",#N/A,#N/A,"1,329.90","247,088.00","1,498.70","8,038.20",#N/A,#N/A,"195,109.30",#N/A,325.10,350.60
10/24/1979,395.00,239.00,"91,215.10",187.10,460.00,645.40,"3,210.30",#N/A,#N/A,"1,336.00","248,215.80","1,505.50","8,074.80",#N/A,#N/A,"195,999.80",#N/A,321.10,351.30
10/25/1979,391.80,236.80,"91,551.50",185.40,461.00,648.50,"3,225.40",#N/A,#N/A,"1,342.30","249,383.00","1,512.60","8,112.80",#N/A,#N/A,"196,921.50",#N/A,323.60,354.10
10/26/1979,375.00,227.10,"87,847.50",178.20,442.70,625.90,"3,104.40",#N/A,#N/A,"1,291.90","240,021.40","1,455.80","7,808.30",#N/A,#N/A,"189,529.20",#N/A,310.90,339.60
10/29/1979,374.00,227.10,"88,354.10",178.40,442.90,629.80,"3,110.70",#N/A,#N/A,"1,268.60","234,062.50","1,422.20","7,627.60",#N/A,#N/A,"190,044.10",#N/A,312.20,339.90
10/30/1979,377.60,229.10,"89,523.80",182.60,444.40,629.90,"3,134.00",#N/A,#N/A,"1,290.60","238,124.30","1,446.90","7,759.90",#N/A,#N/A,"193,342.00",#N/A,313.00,342.30
10/31/1979,382.00,231.50,"90,261.10",184.00,449.30,631.00,"3,142.60",#N/A,#N/A,"1,298.60","239,598.90","1,455.90","7,808.00",#N/A,#N/A,"183,783.90",#N/A,315.50,346.90
1/11/1979,378.50,229.10,"90,343.70",182.70,449.20,627.20,"3,148.70",#N/A,#N/A,"1,301.10","240,061.30","1,458.70","7,823.10",#N/A,#N/A,"184,138.50",#N/A,315.70,347.30
2/11/1979,372.80,224.90,"87,451.50",180.40,442.70,609.20,"3,101.90",#N/A,#N/A,"1,281.50","236,453.00","1,436.80","7,705.50",#N/A,#N/A,"181,370.80",#N/A,308.70,338.70
5/11/1979,381.00,229.50,"89,567.30",184.20,448.30,621.60,"3,136.90",#N/A,#N/A,"1,267.90","236,227.40","1,417.70","7,644.10",#N/A,#N/A,"183,580.00",#N/A,312.10,344.00
6/11/1979,384.30,232.40,"91,293.80",185.30,453.50,633.60,"3,191.60",#N/A,#N/A,"1,281.90","238,832.50","1,433.40","7,728.30",#N/A,#N/A,"185,604.50",#N/A,317.70,349.50
7/11/1979,395.00,237.70,"94,304.40",187.60,464.20,641.10,"3,220.30",#N/A,#N/A,"1,293.40","240,979.50","1,446.30","7,797.80",#N/A,#N/A,"187,273.10",#N/A,322.50,358.00
8/11/1979,389.50,235.30,"94,877.80",186.80,465.50,647.10,"3,251.30",#N/A,#N/A,"1,306.50","243,406.70","1,460.80","7,876.40",#N/A,#N/A,"189,159.30",#N/A,326.90,360.50
9/11/1979,389.50,235.20,"94,910.30",186.20,463.60,644.50,"3,220.10",#N/A,#N/A,"1,292.80","240,861.60","1,445.50","7,794.00",#N/A,#N/A,"187,181.50",#N/A,322.20,356.70
12/11/1979,393.30,238.00,"97,156.10",186.30,467.10,655.00,"3,216.60",#N/A,#N/A,"1,320.20","245,613.50","1,474.80","7,981.00",#N/A,#N/A,"187,111.90",#N/A,325.00,360.40
11/13/1979,387.20,234.10,"95,666.80",183.50,459.30,643.60,"3,180.10",#N/A,#N/A,"1,303.80","242,546.00","1,456.40","7,881.40",#N/A,#N/A,"184,775.00",#N/A,321.50,354.50
11/14/1979,390.00,234.60,"94,744.90",184.50,459.90,641.80,"3,147.90",#N/A,#N/A,"1,305.60","242,893.20","1,458.50","7,892.70",#N/A,#N/A,"185,039.50",#N/A,321.70,355.00
11/15/1979,386.00,232.20,"95,632.20",180.10,458.70,641.80,"3,100.90",#N/A,#N/A,"1,281.70","238,447.80","1,431.80","7,748.20",#N/A,#N/A,"181,652.90",#N/A,321.70,355.20
11/16/1979,390.40,234.20,"95,287.00",180.80,456.90,636.70,"3,072.20",#N/A,#N/A,"1,269.90","236,247.20","1,418.60","7,676.70",#N/A,#N/A,"179,976.40",#N/A,319.30,354.30
11/19/1979,389.90,232.50,"95,623.40",178.70,459.80,639.40,"3,136.80",#N/A,#N/A,"1,311.90","243,973.60","1,467.40","7,783.90",#N/A,#N/A,"179,599.00",#N/A,324.70,356.30
11/20/1979,387.80,231.50,"95,814.70",178.90,457.60,639.70,"3,150.60",#N/A,#N/A,"1,317.00","244,919.50","1,473.10","7,814.10",#N/A,#N/A,"180,295.30",#N/A,323.50,355.30
11/21/1979,396.20,235.60,"98,469.90",182.20,465.60,651.10,"3,204.90",#N/A,#N/A,"1,339.70","249,140.80","1,498.50","7,948.80",#N/A,#N/A,"183,402.80",#N/A,328.80,363.60
11/22/1979,393.20,234.30,"98,227.80",180.80,464.70,653.00,"3,189.70",#N/A,#N/A,"1,333.30","247,953.60","1,491.40","7,910.90",#N/A,#N/A,"182,528.90",#N/A,327.20,361.00
11/23/1979,392.00,233.80,"97,141.70",181.30,458.70,644.00,"3,167.60",#N/A,#N/A,"1,324.10","246,236.60","1,481.00","7,856.10",#N/A,#N/A,"181,264.90",#N/A,323.10,357.30
11/26/1979,395.30,235.00,"98,613.60",182.80,460.50,649.40,"3,172.00",#N/A,#N/A,"1,334.20","248,124.50","1,468.80","7,916.40",#N/A,#N/A,"182,654.60",#N/A,325.30,359.80
11/27/1979,393.80,233.90,"98,172.40",182.20,460.90,649.30,"3,178.70",#N/A,#N/A,"1,336.90","248,618.30","1,471.70","7,932.10",#N/A,#N/A,"183,018.20",#N/A,326.40,361.00
11/28/1979,411.20,244.10,"100,859.30",189.00,475.10,663.10,"3,250.60",#N/A,#N/A,"1,367.10","254,243.70","1,505.00","8,111.60",#N/A,#N/A,"187,159.30",#N/A,334.30,369.30
11/29/1979,411.70,243.80,"102,304.20",188.60,481.00,666.70,"3,286.50",#N/A,#N/A,"1,382.30","257,055.20","1,521.60","8,201.30",#N/A,#N/A,"189,228.90",#N/A,340.90,375.30
11/30/1979,415.70,244.90,"104,134.10",189.00,488.10,667.20,"3,310.30",#N/A,#N/A,"1,392.30","258,912.70","1,532.60","8,260.50",#N/A,#N/A,"201,557.70",#N/A,345.70,381.40
3/12/1979,428.80,250.20,"106,564.90",193.70,499.20,669.70,"3,392.30",#N/A,#N/A,"1,435.10","267,862.80","1,605.20","8,674.10",#N/A,#N/A,"205,514.00",#N/A,354.50,390.40
4/12/1979,431.20,253.40,"107,709.60",196.50,505.80,692.60,"3,520.00",#N/A,#N/A,"1,470.50","274,476.10","1,644.90","8,888.30",#N/A,#N/A,"210,588.00",#N/A,359.80,396.40
5/12/1979,426.40,252.60,"104,888.50",195.70,497.80,687.20,"3,473.00",#N/A,#N/A,"1,454.70","271,533.80","1,627.20","8,793.00",#N/A,#N/A,"208,330.50",#N/A,353.10,390.10
6/12/1979,433.80,256.40,"105,700.00",198.00,507.10,697.10,"3,513.10",#N/A,#N/A,"1,471.50","274,661.40","1,646.00","8,894.30",#N/A,#N/A,"210,730.10",#N/A,359.00,394.90
7/12/1979,430.40,255.90,"103,067.20",198.60,499.50,693.60,"3,512.50",#N/A,#N/A,"1,469.30","274,251.80","1,643.50","8,881.00",#N/A,#N/A,"210,415.80",#N/A,355.00,389.70
10/12/1979,431.20,256.10,"100,364.80",198.90,502.20,695.80,"3,521.20",#N/A,#N/A,"1,456.20","269,363.70","1,629.30","8,779.20",#N/A,#N/A,"211,397.10",#N/A,357.20,389.90
11/12/1979,445.50,262.90,"103,219.20",203.50,515.10,706.70,"3,583.40",#N/A,#N/A,"1,480.10","273,768.50","1,656.00","8,922.80",#N/A,#N/A,"214,854.00",#N/A,366.70,398.30
12/12/1979,446.30,263.00,"106,939.70",203.50,521.90,720.80,"3,648.80",#N/A,#N/A,"1,501.10","277,653.50","1,679.50","9,049.40",#N/A,#N/A,"217,903.00",#N/A,371.80,407.40
12/13/1979,458.80,270.20,"110,462.50",208.10,535.70,732.30,"3,701.60",#N/A,#N/A,"1,522.80","281,669.00","1,703.70","9,180.20",#N/A,#N/A,"221,054.30",#N/A,379.70,415.00
12/14/1979,456.80,269.80,"111,349.70",207.70,539.10,741.60,"3,714.00",#N/A,#N/A,"1,529.20","282,865.90","1,711.00","9,219.30",#N/A,#N/A,"221,993.70",#N/A,379.60,416.80
12/17/1979,469.50,277.00,"109,990.90",213.60,540.00,740.60,"3,739.70",#N/A,#N/A,"1,550.40","288,417.00","1,732.60","9,394.30",#N/A,#N/A,"222,626.10",#N/A,381.10,418.00
12/18/1979,477.80,281.20,"113,394.50",217.30,555.90,760.80,"3,832.30",#N/A,#N/A,"1,593.80","296,494.80","1,781.10","9,657.40",#N/A,#N/A,"228,861.30",#N/A,391.60,429.20
12/19/1979,488.50,287.20,"117,982.00",221.60,580.40,791.00,"3,988.00",#N/A,#N/A,"1,658.30","308,489.70","1,853.20","10,048.10",#N/A,#N/A,"238,120.00",#N/A,407.80,446.60
12/20/1979,471.50,277.60,"112,844.10",214.40,560.30,763.90,"3,863.10",#N/A,#N/A,"1,605.90","298,743.90","1,794.70","9,730.60",#N/A,#N/A,"230,597.30",#N/A,394.70,432.30
12/21/1979,473.10,278.60,"113,275.70",214.80,558.20,763.20,"3,839.10",#N/A,#N/A,"1,595.90","296,889.10","1,783.50","9,670.20",#N/A,#N/A,"229,165.60",#N/A,391.50,428.40
12/24/1979,473.10,277.40,"113,219.00",214.30,557.10,759.80,"3,831.70",#N/A,#N/A,"1,595.00","295,553.10","1,874.80","9,632.20",#N/A,#N/A,"228,724.20",#N/A,391.80,429.10
12/25/1979,473.10,277.40,"113,219.00",214.30,557.10,759.80,"3,831.70",#N/A,#N/A,"1,595.00","295,553.10","1,874.80","9,632.20",#N/A,#N/A,"228,724.20",#N/A,391.80,429.10
12/26/1979,473.10,277.40,"113,219.00",214.30,557.10,759.80,"3,831.70",#N/A,#N/A,"1,595.00","295,553.10","1,874.80","9,632.20",#N/A,#N/A,"228,724.20",#N/A,391.80,429.10
12/27/1979,473.10,275.90,"121,724.60",211.20,597.20,803.40,"4,033.70",#N/A,#N/A,"1,682.80","311,828.50","1,978.00","10,162.70",#N/A,#N/A,"241,319.50",#N/A,414.10,454.90
12/28/1979,512.00,299.00,"123,650.70",229.10,604.30,820.50,"4,106.50",#N/A,#N/A,"1,707.80","316,467.40","2,007.50","10,313.80",#N/A,#N/A,"244,909.50",#N/A,425.30,465.50
12/31/1979,512.00,299.10,"125,630.30",230.60,611.80,835.60,"4,189.60",#N/A,#N/A,"1,749.00","324,101.30","2,055.90","10,645.20",#N/A,#N/A,"253,615.90",#N/A,434.10,474.30
1/1/1980,512.00,299.10,"125,630.30",230.60,611.80,835.60,"4,189.60",#N/A,#N/A,"1,749.00","324,101.30","2,055.90","10,645.20",#N/A,#N/A,"253,615.90",#N/A,434.10,474.30
2/1/1980,559.50,325.30,"133,142.80",249.60,650.60,881.40,"4,438.90",#N/A,#N/A,"1,847.50","342,356.40","2,171.70","11,244.80",#N/A,#N/A,"267,900.90",#N/A,458.50,501.40
3/1/1980,634.00,368.70,"150,523.20",283.00,739.50,993.10,"5,023.00",#N/A,#N/A,"2,090.70","387,410.40","2,457.50","12,724.60",#N/A,#N/A,"303,156.50",#N/A,522.10,570.20
